item_id,average_pct_change_2022
1603,0.0
1607,0.0
1608,0.0
1610,0.0
1615,0.0
1617,0.0
1619,0.0
1620,0.0
1627,0.0
1631,0.0
1635,0.0
1637,0.0
1639,0.0
1640,0.0
1647,0.0
1648,0.0
1649,0.0
1652,0.0
1668,0.0
1676,0.0
1679,0.0
1682,0.0
1683,0.0
1686,0.0
1690,0.0
1697,0.0
1702,0.0
1704,0.0
1708,0.0
1709,0.0
1710,0.0
1713,0.0
1722,0.0
1728,0.0
1729,0.0
1730,0.0
1732,0.0
1740,0.0
1742,0.0
1746,0.0
1747,0.0
1749,0.0
1750,0.0
1756,0.0
1759,0.0
1760,0.0
1767,0.0
1769,0.0
1774,0.0
1778,0.0
1782,0.0
1784,0.0
1807,0.0
1833,0.0
1835,0.0
