item_id,description,description_2,group_description,date,quantity,unit_sale_price (CLP),total (CLP),client_id
532,pro plan adult large breed 15kg ar,adultos,alimento,2022-09-03,1,77690.0,77690.0,3673.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-12-12,1,44990.0,44990.0,4441.0
1796,dingo dental stick huesitos ,snack,alimento,2022-02-01,1,11990.0,11990.0,4933.0
1005,bravery chicken adult large/medium breeds 12 kg,adultos,alimento,2022-11-16,2,54990.0,109980.0,1867.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-05-29,1,44990.0,44990.0,3116.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-05-27,1,68990.0,68990.0,2540.0
1829,hueso entretenido,juguetes,accesorio,2022-06-08,1,7990.0,7990.0,1424.0
41,brit care adult small breed l&r 7,,,2022-08-08,1,45290.0,45290.0,390.0
1867,living world alimento seco cuy,adultos,alimento,2022-02-28,1,15990.0,15990.0,4562.0
1791,belcando búfalo de agua 400 gr,humedo,alimento,2022-02-03,1,5590.0,5590.0,456.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-10-04,3,62990.0,188970.0,5058.0
1293,pro plan adulto carne pouch 100 gr,humedo,alimento,2022-06-26,2,2530.0,5060.0,2391.0
552,clever pet bowl acero inox colores,comederos,accesorios,2022-04-30,1,6980.0,6980.0,125.0
1867,living world alimento seco cuy,adultos,alimento,2022-01-31,1,15990.0,15990.0,946.0
693,royal canin medium adulto pouch 140 gr,humedo,alimento,2022-01-11,1,1940.0,1940.0,2275.0
1355,shampoo regepipel plus 150 ml,higiene,medicamentos,2022-11-30,1,10410.0,10410.0,2846.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-03-20,2,35990.0,71980.0,
1788,royal canin adulto mini adult 7,,,2022-01-22,2,42990.0,85980.0,827.0
1557,brit care cat kitten tuna fillets 70grs,humedo,alimento,2022-08-24,1,1900.0,1900.0,2466.0
707,rimadyl 100 mg x 14 tabletas ,analgesico,medicamentos,2022-04-30,1,23090.0,23090.0,3792.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2022-03-03,1,8990.0,8990.0,2478.0
1841,parka premium perro con chiporro,ropa,accesorio,2022-07-31,2,31990.0,63980.0,507.0
1854,churu premio cremoso natural para perro,adultos,alimento,2022-04-20,1,3990.0,3990.0,3494.0
1800,bravery chicken adult cat,adultos,alimento,2022-08-31,1,35990.0,35990.0,2068.0
165,pro plan adult medium breed 3kg ar,adultos,alimento,2022-02-07,1,28480.0,28480.0,1135.0
1064,zd army green collar extra small,paseo,accesorios,2022-07-31,1,7900.0,7900.0,295.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-08-08,1,24990.0,24990.0,4737.0
1852,pro plan alimento seco para cachorro razas grandes 15 kg,cachorro,alimento,2022-06-23,1,76990.0,76990.0,717.0
1829,hueso entretenido,juguetes,accesorio,2022-01-02,1,7990.0,7990.0,584.0
319,simparica 10 mg  x 3 tab. 2,,,2022-07-31,1,20930.0,20930.0,4780.0
1788,royal canin adulto mini adult 7,,,2022-01-17,1,42990.0,42990.0,
369,brit care cat grain-free senior weight control 2 kg,adultos,alimento,2022-03-23,1,17990.0,17990.0,3379.0
1557,brit care cat kitten tuna fillets 70grs,humedo,alimento,2022-08-31,2,1900.0,3800.0,4165.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2022-11-30,1,2990.0,2990.0,295.0
407,afp furry ball flufer naranjo,juguetes,accesorios,2022-09-30,1,4690.0,4690.0,1372.0
1498,bravery salmon mini adult small breeds 2 kg,adultos,alimento,2022-07-18,1,18990.0,18990.0,4110.0
1847,juguete limpieza dental doble,juguetes,accesorio,2022-04-24,1,8990.0,8990.0,4345.0
966,bravery lamb adult large/medium b. 4 kg,adultos,alimento,2022-03-24,1,22900.0,22900.0,1895.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-07-02,1,35990.0,35990.0,532.0
596,royal canin maxi adulto 15 kg,adultos,alimento,2022-04-25,1,85410.0,85410.0,3373.0
1841,parka premium perro con chiporro,ropa,accesorio,2022-10-30,1,31990.0,31990.0,2253.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-03-12,1,24990.0,24990.0,
73,pro plan cat urinary 7,,,2022-05-04,2,40900.0,81800.0,4913.0
1795,wanpy soft duck jerky stripos,snack,alimento,2022-07-31,1,4990.0,4990.0,1101.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-01-27,3,24990.0,74970.0,1765.0
230,i love you (my family),placas identificacion,accesorios,2022-12-31,1,17560.0,17560.0,961.0
1559,fel urinary chi pouch 85 gr,humedo,alimento,2022-07-03,2,1900.0,3800.0,4719.0
916,eukanuba adulto medium 13.6 kg,adultos,alimento,2022-04-01,2,67930.0,135860.0,2834.0
1797,little jacs snack,snack,alimento,2022-11-30,1,5990.0,5990.0,3813.0
128,brit care cat grain-free haircare healthy & shiny coat 2 kg,adultos,alimento,2022-06-13,2,18990.0,37980.0,228.0
1618,bravery chicken adult cat sterilized 2 kg,adultos,alimento,2022-06-14,1,17990.0,17990.0,4797.0
637,pro plan perro reduce calor. optilife 15 kilo,adultos,alimento,2022-12-02,1,48900.0,48900.0,380.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2022-07-31,2,19990.0,39980.0,2014.0
1795,wanpy soft duck jerky stripos,snack,alimento,2022-12-31,1,4990.0,4990.0,1296.0
1816,zeedof arnés ajustable morado,paseo,accesorio,2022-12-21,1,27990.0,27990.0,3604.0
1827,hueso masticable con textura,juguetes,accesorio,2022-02-18,1,17990.0,17990.0,1433.0
1813,caña con pompones,juguetes,accesorio,2022-12-21,1,3990.0,3990.0,157.0
1431,monge adult chicken de 1,,,2022-04-24,2,16990.0,33980.0,2975.0
1816,zeedof arnés ajustable morado,paseo,accesorio,2022-05-07,1,27990.0,27990.0,3246.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-06-30,1,44990.0,44990.0,2962.0
1557,brit care cat kitten tuna fillets 70grs,humedo,alimento,2022-12-30,1,1900.0,1900.0,3500.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2022-12-09,2,15990.0,31980.0,4452.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2022-09-29,1,15990.0,15990.0,2459.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2022-10-01,1,27990.0,27990.0,256.0
113,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2022-02-22,1,27990.0,27990.0,2524.0
1839,torre árbol con casa gatos premium,hogar-transporte,accesorio,2022-05-18,1,89990.0,89990.0,1058.0
1858,bebedera con acero inoxidable para gato,comederos,accesorio,2022-08-11,1,65990.0,65990.0,4393.0
1794,proplan adulto latas,humedo,alimento,2022-09-05,3,4690.0,14070.0,1025.0
1813,caña con pompones,juguetes,accesorio,2022-10-15,1,3990.0,3990.0,1746.0
1800,bravery chicken adult cat,adultos,alimento,2022-03-21,1,35990.0,35990.0,1595.0
1789,salvaje adulto con pollo 15 kg,adultos,alimento,2022-11-08,2,31990.0,63980.0,4468.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-05-30,1,56990.0,56990.0,757.0
1863,bebedero/comedero para ave,adultos,alimento,2022-08-31,1,4550.0,4550.0,1402.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-10-22,1,62990.0,62990.0,1849.0
1788,royal canin adulto mini adult 7,,,2022-12-14,1,42990.0,42990.0,
1799,proplan adulto cat alimento para gato,adultos,alimento,2022-07-31,1,44990.0,44990.0,1117.0
1806,plato gato doble redondo,comederos,accesorio,2022-09-07,1,15990.0,15990.0,2857.0
1819,simparica antiparasitario 40 mg,antiparasitarios,medicamento,2022-06-10,2,10990.0,21980.0,1939.0
1811,superpet gato omega,suplementos,medicamento,2022-02-25,1,7990.0,7990.0,513.0
1811,superpet gato omega,suplementos,medicamento,2022-04-09,1,7990.0,7990.0,4189.0
1847,juguete limpieza dental doble,juguetes,accesorio,2022-05-30,1,8990.0,8990.0,2311.0
1791,belcando búfalo de agua 400 gr,humedo,alimento,2022-10-15,1,5590.0,5590.0,2137.0
1831,squeaky bounce ball large,juguetes,accesorio,2022-10-08,1,25990.0,25990.0,720.0
1535,royal can. shn mini junior 7.5 kgr.,cachorros,alimento,2022-07-26,1,61500.0,61500.0,1826.0
1789,salvaje adulto con pollo 15 kg,adultos,alimento,2022-10-01,2,31990.0,63980.0,3284.0
1844,polerón con gorro verde,ropa,accesorio,2022-01-02,1,19990.0,19990.0,3403.0
1793,bravery atún y vegetales alimento húmedo,humedo,alimento,2022-02-19,1,1990.0,1990.0,433.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-02-13,1,68990.0,68990.0,3390.0
1794,proplan adulto latas,humedo,alimento,2022-06-09,2,4690.0,9380.0,3633.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-01-05,2,56990.0,113980.0,4511.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-08-16,1,56990.0,56990.0,2921.0
1347,bravery salmon adult large/medium breed 4 kg,adultos,alimento,2022-08-14,1,24990.0,24990.0,3196.0
176,royal canin kitten sterelized pouch 85 gr,humedo,alimento,2022-04-19,1,2330.0,2330.0,1273.0
1771,nutrience orig cat adult 2,,,2022-11-29,1,20290.0,20290.0,136.0
624,obt-td. adult s.bites - fish (2,,,2022-09-24,3,21900.0,65700.0,4581.0
1860,small bird diet 1 kg,adultos,alimento,2022-07-31,1,16990.0,16990.0,4736.0
1318,proplan veterinarydiets cnne nc 6x2kg ar,adultos,alimento,2022-06-24,2,28990.0,57980.0,3394.0
1845,capa impermeable azul,ropa,accesorio,2022-11-18,1,22990.0,22990.0,1711.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-01-22,1,56990.0,56990.0,4616.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-04-06,1,24990.0,24990.0,
596,royal canin maxi adulto 15 kg,adultos,alimento,2022-04-17,1,85410.0,85410.0,2652.0
953,royal canin urinary s/o feline 1.5 kg.,medicados,alimento,2022-05-05,1,20740.0,20740.0,1769.0
1842,chaqueta chiporro verde ,ropa,accesorio,2022-04-18,1,16990.0,16990.0,2567.0
1825,poo bolsas compostables 60 u,higiene,accesorio,2022-09-09,1,6990.0,6990.0,2416.0
43,zeedog neopro bubblegum cat collar,paseo,accesorios,2022-06-30,1,5800.0,5800.0,961.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2022-06-02,1,15990.0,15990.0,240.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2022-03-15,1,44990.0,44990.0,1024.0
353,bravery lamb mini adult small breed 2 kg,adultos,alimento,2022-03-07,1,17990.0,17990.0,5036.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-11-30,1,68990.0,68990.0,4780.0
1069,pro plan sterilized cat 1kg ar,adultos,alimento,2022-08-11,2,13440.0,26880.0,4371.0
1787,nath puppy maxi sabor pollo y arroz integral,cachorro,alimento,2022-11-18,3,24990.0,74970.0,1767.0
1843,polerón con gorro rosado,ropa,accesorio,2022-10-20,1,18990.0,18990.0,1839.0
1391,mixantip plus 15 gr,antibiotico,medicamentos,2022-08-31,1,9990.0,9990.0,496.0
627,royal canin mini adulto pouch 85 gr,humedo,alimento,2022-08-17,1,2040.0,2040.0,1601.0
114,dingo dental stick huesitos ,snack,alimento,2022-02-19,1,11990.0,11990.0,1859.0
242,coastal k9 explorer arnes acolchado zafiro l,paseo,accesorios,2022-03-31,1,39990.0,39990.0,4196.0
59,afp classic justin castor,juguetes,accesorios,2022-02-28,1,16990.0,16990.0,1961.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-06-30,1,68990.0,68990.0,2000.0
1788,royal canin adulto mini adult 7,,,2022-11-10,1,42990.0,42990.0,
1825,poo bolsas compostables 60 u,higiene,accesorio,2022-01-22,1,6990.0,6990.0,4899.0
1827,hueso masticable con textura,juguetes,accesorio,2022-02-16,1,17990.0,17990.0,224.0
1347,bravery salmon adult large/medium breed 4 kg,adultos,alimento,2022-11-19,1,24990.0,24990.0,4622.0
1866,alimento loros granulado 1kg,adultos,alimento,2022-01-31,1,16990.0,16990.0,5142.0
705,ursovet 60 ml,digestivo,medicamentos,2022-03-31,1,9590.0,9590.0,3918.0
1813,caña con pompones,juguetes,accesorio,2022-02-28,1,3990.0,3990.0,12.0
32,royal canin hairball care 1.5 kg,adultos,alimento,2022-03-16,1,21570.0,21570.0,2945.0
1821,mebermic,antiparasitarios,medicamento,2022-02-15,1,2990.0,2990.0,984.0
1590,brit care cat kitten fillets in gravy with tender turkey 85 ,humedo,alimento,2022-06-17,1,2200.0,2200.0,1606.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2022-12-03,1,19990.0,19990.0,4809.0
900,proplan cat urinary 3 kgs.,adultos,alimento,2022-04-12,3,21900.0,65700.0,2866.0
1856,botella de agua con contenedor de comida,hogar-transporte,accesorio,2022-08-11,2,9990.0,19980.0,3101.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-06-13,2,35990.0,71980.0,638.0
1582,salvaje adulto con pollo 15 kg,adultos,alimento,2022-02-16,2,31990.0,63980.0,4324.0
1795,wanpy soft duck jerky stripos,snack,alimento,2022-07-14,2,4990.0,9980.0,2787.0
1861,small bird diet 1 kg,adultos,alimento,2022-03-31,1,19990.0,19990.0,1726.0
1827,hueso masticable con textura,juguetes,accesorio,2022-01-07,2,17990.0,35980.0,4307.0
1789,salvaje adulto con pollo 15 kg,adultos,alimento,2022-04-20,3,31990.0,95970.0,1505.0
1800,bravery chicken adult cat,adultos,alimento,2022-07-31,1,35990.0,35990.0,2068.0
1804,arnés adjustable cat ,paseo,accesorio,2022-04-02,1,12990.0,12990.0,3511.0
1802,zeecat phantom collar,paseo,accesorio,2022-12-17,1,4990.0,4990.0,4054.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-11-12,1,24990.0,24990.0,
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-11-27,2,24990.0,49980.0,
1799,proplan adulto cat alimento para gato,adultos,alimento,2022-10-07,1,44990.0,44990.0,301.0
1150,simparica 10 mg  x 1 tab. 2,,,2022-03-31,1,8720.0,8720.0,3234.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-04-30,1,68990.0,68990.0,2800.0
1813,caña con pompones,juguetes,accesorio,2022-06-08,2,3990.0,7980.0,122.0
1813,caña con pompones,juguetes,accesorio,2022-01-29,1,3990.0,3990.0,5101.0
1816,zeedof arnés ajustable morado,paseo,accesorio,2022-03-11,3,27990.0,83970.0,1059.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-02-15,1,24990.0,24990.0,
1683,oftal 50 ml.,ocular,medicamentos,2022-11-30,1,12470.0,12470.0,1715.0
1796,dingo dental stick huesitos ,snack,alimento,2022-03-31,1,11990.0,11990.0,2800.0
33,frontline plus pipeta perro 10-20 kg.,ant. ext.,medicamentos,2022-02-28,1,10960.0,10960.0,834.0
1847,juguete limpieza dental doble,juguetes,accesorio,2022-02-17,1,8990.0,8990.0,2441.0
1847,juguete limpieza dental doble,juguetes,accesorio,2022-05-12,1,8990.0,8990.0,2690.0
1556,amity sp low grain salmon adult 4 kg,adultos,alimento,2022-09-05,3,18990.0,56970.0,476.0
1848,juguete limpieza dental ball,juguetes,accesorio,2022-12-06,1,6990.0,6990.0,500.0
1847,juguete limpieza dental doble,juguetes,accesorio,2022-12-26,2,8990.0,17980.0,764.0
1812,kong wobbler cat small,juguetes,accesorio,2022-08-24,1,18990.0,18990.0,5136.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-01-27,2,24990.0,49980.0,678.0
1796,dingo dental stick huesitos ,snack,alimento,2022-01-11,1,11990.0,11990.0,5033.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2022-04-30,1,44990.0,44990.0,4757.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2022-09-11,1,27990.0,27990.0,1256.0
1845,capa impermeable azul,ropa,accesorio,2022-11-14,1,22990.0,22990.0,3179.0
1403,brit care cat grain-free sterilized sensitive 7 kg,adultos,alimento,2022-11-07,1,55990.0,55990.0,2671.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-01-15,1,56990.0,56990.0,4511.0
123,coastal glow in the dark collar fish,paseo,accesorios,2022-05-31,1,10490.0,10490.0,2068.0
1840,parka premium perro,ropa,accesorio,2022-05-09,1,26990.0,26990.0,792.0
1831,squeaky bounce ball large,juguetes,accesorio,2022-12-14,1,25990.0,25990.0,4945.0
1347,bravery salmon adult large/medium breed 4 kg,adultos,alimento,2022-12-06,1,24990.0,24990.0,1570.0
1557,brit care cat kitten tuna fillets 70grs,humedo,alimento,2022-11-04,1,1900.0,1900.0,1946.0
1493,acana homestead harvest gato 1,,,2022-03-10,1,23020.0,23020.0,1800.0
808,brit care gf adult salmon 12 kg,adultos,alimento,2022-08-06,2,62990.0,125980.0,538.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-01-27,1,35990.0,35990.0,1797.0
1867,living world alimento seco cuy,adultos,alimento,2022-04-30,1,15990.0,15990.0,1372.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2022-08-31,1,44990.0,44990.0,3228.0
561,wanpy soft duck jerky stripos,snack,alimento,2022-06-23,1,4990.0,4990.0,1994.0
1439,bravery iberian pork mini adult small breeds 2 kg,adultos,alimento,2022-10-03,1,16990.0,16990.0,3214.0
596,royal canin maxi adulto 15 kg,adultos,alimento,2022-11-23,1,85410.0,85410.0,3021.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-08-21,1,62990.0,62990.0,
1831,squeaky bounce ball large,juguetes,accesorio,2022-03-12,1,25990.0,25990.0,1110.0
941,nutrafin limpiador biologico 120ml,higiene,accesorios,2022-06-30,1,8990.0,8990.0,2204.0
1827,hueso masticable con textura,juguetes,accesorio,2022-12-12,1,17990.0,17990.0,3898.0
1863,bebedero/comedero para ave,adultos,alimento,2022-06-30,1,4550.0,4550.0,1402.0
1796,dingo dental stick huesitos ,snack,alimento,2022-11-16,1,11990.0,11990.0,4936.0
1789,salvaje adulto con pollo 15 kg,adultos,alimento,2022-06-06,4,31990.0,127960.0,3586.0
1179,bravery chicken adult cat 2 kg,adultos,alimento,2022-05-12,1,16990.0,16990.0,1573.0
1794,proplan adulto latas,humedo,alimento,2022-12-23,1,4690.0,4690.0,4602.0
246,bravery iberian pork adult large/medium breeds 12 kg,adultos,alimento,2022-05-11,2,56990.0,113980.0,911.0
1822,superpet perro adulto,suplementos,medicamento,2022-04-11,2,6990.0,13980.0,4766.0
1810,catnip spray hierba gatera,comportamiento,medicamento,2022-04-20,1,8990.0,8990.0,2555.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2022-02-01,1,15990.0,15990.0,2037.0
1830,dispensador small,juguetes,accesorio,2022-07-09,1,6990.0,6990.0,2617.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2022-01-17,1,49990.0,49990.0,
1847,juguete limpieza dental doble,juguetes,accesorio,2022-04-18,1,8990.0,8990.0,5135.0
1842,chaqueta chiporro verde ,ropa,accesorio,2022-04-20,1,16990.0,16990.0,4460.0
1590,brit care cat kitten fillets in gravy with tender turkey 85 ,humedo,alimento,2022-01-06,1,2200.0,2200.0,1027.0
1847,juguete limpieza dental doble,juguetes,accesorio,2022-01-19,3,8990.0,26970.0,204.0
1788,royal canin adulto mini adult 7,,,2022-07-19,1,42990.0,42990.0,
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2022-09-14,1,54990.0,54990.0,283.0
1069,pro plan sterilized cat 1kg ar,adultos,alimento,2022-07-29,1,13440.0,13440.0,2033.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-04-30,1,44990.0,44990.0,4891.0
520,bravery lamb mini adulto small breed 7 kg,adultos,alimento,2022-07-09,3,43990.0,131970.0,981.0
1590,brit care cat kitten fillets in gravy with tender turkey 85 ,humedo,alimento,2022-08-11,1,2200.0,2200.0,3492.0
1135,royal canin gastrointestinal feline 2 kg,adultos,alimento,2022-04-25,1,17090.0,17090.0,4187.0
834,brit care adult medium breed l&r 12 kg,adultos,alimento,2022-07-27,2,62990.0,125980.0,4471.0
122,royal canin feline adult sterilised 1.5 kg,adultos,alimento,2022-06-02,1,19710.0,19710.0,2648.0
1855,botella de paseo 1 un,hogar-transporte,accesorio,2022-02-12,1,4990.0,4990.0,2461.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-03-02,1,62990.0,62990.0,
1800,bravery chicken adult cat,adultos,alimento,2022-06-10,1,35990.0,35990.0,1554.0
531,apache cat collar,paseo,accesorios,2022-12-31,1,4900.42,4900.42,1372.0
1720,monge mini adult chicken 7,,,2022-03-08,2,46660.0,93320.0,2251.0
561,wanpy soft duck jerky stripos,snack,alimento,2022-03-22,1,4990.0,4990.0,4465.0
1764,royal canin alimento húmedo perro adulto,humedo,alimento,2022-05-28,1,8990.0,8990.0,2988.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-12-10,1,29990.0,29990.0,993.0
810,pro plan adult small breed 3kg ar,adultos,alimento,2022-02-01,1,29550.0,29550.0,2884.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-10-13,2,56990.0,113980.0,4511.0
1548,yorkshire terrier  jr 3 kilo ,razas,alimento,2022-09-29,1,34270.0,34270.0,25.0
625,brit care cat chicken breats with rice 70grs,humedo,alimento,2022-04-30,1,1900.0,1900.0,3742.0
1791,belcando búfalo de agua 400 gr,humedo,alimento,2022-01-31,1,5590.0,5590.0,4562.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-04-08,1,56990.0,56990.0,
1840,parka premium perro,ropa,accesorio,2022-06-09,1,26990.0,26990.0,3582.0
1773,pro plan reduced calorie cat 3kg ar,adultos,alimento,2022-12-04,1,36370.0,36370.0,3890.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2022-03-31,1,44990.0,44990.0,223.0
1408,royal canin indoor 1,,,2022-08-14,3,19710.0,59130.0,2607.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-03-23,1,24990.0,24990.0,153.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2022-06-13,1,27990.0,27990.0,3242.0
1462,pro plan reduce calorie sml brd 3kg ar,adultos,alimento,2022-04-13,3,29550.0,88650.0,3789.0
624,obt-td. adult s.bites - fish (2,,,2022-03-16,1,21900.0,21900.0,4769.0
1222,royal canin sensible 1,,,2022-03-30,1,19710.0,19710.0,3836.0
1848,juguete limpieza dental ball,juguetes,accesorio,2022-11-27,2,6990.0,13980.0,2102.0
545,nutram ideal solution support indoor cat food 1.13kg,adultos,alimento,2022-07-17,1,21930.0,21930.0,1823.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-08-13,1,56990.0,56990.0,5080.0
1788,royal canin adulto mini adult 7,,,2022-02-20,1,42990.0,42990.0,692.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2022-05-09,1,27990.0,27990.0,70.0
1590,brit care cat kitten fillets in gravy with tender turkey 85 ,humedo,alimento,2022-08-18,1,2200.0,2200.0,2320.0
584,nutrience gr.free cat indoor 2,,,2022-05-25,1,31790.0,31790.0,5181.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2022-11-30,1,54990.0,54990.0,2608.0
1812,kong wobbler cat small,juguetes,accesorio,2022-04-02,1,18990.0,18990.0,2807.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-02-23,2,24990.0,49980.0,2510.0
1860,small bird diet 1 kg,adultos,alimento,2022-09-30,1,16990.0,16990.0,2547.0
1274,zeedog roy,juguetes,accesorios,2022-07-31,1,10900.0,10900.0,1514.0
279,bravery light iberian pork mini adult small breeds 2 kg,adultos,alimento,2022-08-10,1,16990.0,16990.0,203.0
634,pro plan dog sensitive skin 3 kilo,adultos,alimento,2022-10-16,1,18490.0,18490.0,2422.0
1698,brit care sensitive venison & potato 12 kg,adultos,alimento,2022-06-05,1,74990.0,74990.0,3113.0
1813,caña con pompones,juguetes,accesorio,2022-06-13,1,3990.0,3990.0,4879.0
1788,royal canin adulto mini adult 7,,,2022-05-31,1,42990.0,42990.0,487.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-06-30,6,56990.0,341940.0,
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-02-19,1,68990.0,68990.0,2239.0
417,cama chiporro xxl catapet,camas,accesorios,2022-09-30,1,37990.0,37990.0,2002.0
1138,brit care cat fillets in gravy turkey & savory salmon 85 g,humedo,alimento,2022-07-28,5,2200.0,11000.0,4570.0
596,royal canin maxi adulto 15 kg,adultos,alimento,2022-10-04,1,85410.0,85410.0,140.0
1811,superpet gato omega,suplementos,medicamento,2022-03-25,1,7990.0,7990.0,4795.0
257,brit care cat grain-free senior weight control 7 kg,adultos,alimento,2022-07-15,1,55990.0,55990.0,1399.0
1788,royal canin adulto mini adult 7,,,2022-09-25,2,42990.0,85980.0,4033.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-11-09,1,68990.0,68990.0,253.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-02-24,1,62990.0,62990.0,3628.0
1831,squeaky bounce ball large,juguetes,accesorio,2022-09-30,1,25990.0,25990.0,2782.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-01-31,1,44990.0,44990.0,2396.0
1829,hueso entretenido,juguetes,accesorio,2022-09-04,1,7990.0,7990.0,3784.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2022-01-02,1,44990.0,44990.0,2635.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-05-31,1,62990.0,62990.0,1372.0
1800,bravery chicken adult cat,adultos,alimento,2022-02-28,1,35990.0,35990.0,3264.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-09-17,1,44990.0,44990.0,2216.0
488,advantage gatos  4-8,ant. ext.,medicamentos,2022-05-31,1,13170.0,13170.0,1287.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2022-02-06,1,49990.0,49990.0,
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-03-31,1,44990.0,44990.0,1856.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2022-03-03,1,54990.0,54990.0,3378.0
861,acana freshwater fish - perro 2,adultos,alimento,2022-07-31,3,21180.0,63540.0,1048.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2022-06-12,1,19990.0,19990.0,2014.0
1268,acana pork & squash - perro 5,,,2022-08-18,1,57820.0,57820.0,3336.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-08-01,1,24990.0,24990.0,2569.0
1842,chaqueta chiporro verde ,ropa,accesorio,2022-04-14,1,16990.0,16990.0,4450.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-02-04,1,29990.0,29990.0,1029.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-03-08,2,62990.0,125980.0,
1431,monge adult chicken de 1,,,2022-05-31,1,16990.0,16990.0,4223.0
930,acana wild atlantic gato 1,,,2022-11-07,1,26490.0,26490.0,2092.0
1788,royal canin adulto mini adult 7,,,2022-06-30,1,42990.0,42990.0,3612.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-07-14,1,35990.0,35990.0,
1788,royal canin adulto mini adult 7,,,2022-05-26,1,42990.0,42990.0,
1385,amity sp low grain chicken adult 4 kg,adultos,alimento,2022-10-13,4,15990.0,63960.0,4275.0
