item_id,0
1779,1552
13,1552
1304,1552
1384,1552
1328,1552
1363,1552
1323,1552
60,1552
1726,1552
119,1552
1075,1552
1445,1552
977,1552
1045,1552
1018,1552
1002,1552
185,1552
1095,1552
1153,1552
1399,1552
